Job Title,Company,Location,Salary,Description,Communication,Programming,Management
Software Engineer,Small,East,127500.0,"Bachelor’s degree in computer science or 4+ years’ experience developing all components of a modern web application stack. Airplane travel may be necessary.&hellip;
Skills: Computer science, MVC, React, Kanban, Relational databases",0,0,0
Software Developer,Small,East,132500.0,"Experience with various technologies and protocols such as Angular, JavaScript, JSON, XML, SOAP, HTTPS, REST, and Typescript, HTML, CSS.&hellip;
Skills: ASP.NET, Operating systems, Oracle, CSS, Web development",0,1,0
Software Engineer,Small,East,103500.0,"Design and develop new hardware or software based CNO capabilities. Assist with designing, developing, documenting, testing, and debugging of applications…&hellip;
Skills: Jira, TCP, Analysis skills, C++, C",0,1,0
Software Engineer,Small,East,164000.0,"In support of our customer, members of the team are responsible for providing full lifecycle support including analysis, design, development, integration,…&hellip;
Skills: C++, Linux, Python",0,1,0
Software Engineer,Small,East,126500.0,"Bachelor’s degree in computer science or related field, plus 7 years of programming experience OR 11 years of programming experience in lieu of a degree.&hellip;
Skills: Jira, Computer science, Gradle, Software troubleshooting, Bamboo",0,1,0
Software Engineer,Small,East,110500.0,"Provides specific guidance to the software components of system design to include hardware/software trade-offs, software reuse, use of Commercial Off-the-shelf …&hellip;
Skills: CI/CD, System design, Git, MongoDB, Java",0,1,0
Software Developer,Small,East,145600.0,"DevOps Skills: Familiarity with DevOps practices and tools, such as CI/CD pipelines, containerization (Docker, Kubernetes), and infrastructure as code …&hellip;
Skills: CRM software, CI/CD, Azure, Node.js, React",0,1,0
Software Engineer,Small,East,164000.0,"Our Program is seeking innovative engineers to Design, develop, test and implement a solution for common rules across TMOD. Active TS/SCI with Polygraph.&hellip;
Skills: CI/CD, Kubernetes, Ansible, Java, AWS",0,1,0
Software Engineer,Small,East,151500.0,"Ability to take requirements and develop test completion criteria to verify end-to-end requirements, perform exploratory test cases, design and develop test…&hellip;
Skills: Jira, CI/CD, Test automation, Selenium, Git",0,1,0
Software Engineer,Small,East,193000.0,"Provides specific guidance to the software components of system design to include hardware/software trade-offs, software reuse, use of Commercial Off-the-shelf …&hellip;
Skills: CI/CD, System design, Git, MongoDB, Java",0,1,0
Software Engineer,Small,East,175000.0,"Employee Referral Program that offers a $10,000 Referral Bonus with an additional $2,500 retention bonus for the next three years for specific technical roles…&hellip;
Skills: NIST standards, JavaScript, Software development, ServiceNow, RMF",0,0,0
Software Engineer,Small,East,175000.0,"Employee Referral Program that offers a $10,000 Referral Bonus with an additional $2,500 retention bonus for the next three years for specific technical roles…&hellip;
Skills: NIST standards, JavaScript, Software development, ServiceNow, RMF",0,0,0
Software Engineer,Small,East,133000.0,"Manage and administer SharePoint environments, including design, implementation, and maintenance of SharePoint sites and sub-sites. Top Secret SCI + Polygraph.&hellip;
Skills: Microsoft SQL Server, Application development, Analysis skills, Scripting, SharePoint",0,0,0
Software Engineer,Small,East,281840.0,"Able to design, develop and implement systems within a Unix/Linux environment. Designs and implements software modules in MATLAB or other similar design suite.&hellip;
Skills: MATLAB, Signal processing, C++, C, Linux",0,1,0
Software Engineer,Small,East,142500.0,"Develop software and incorporate tools to parse, transform, enrich, and validate JSON data, and load into appropriate data models.&hellip;
Skills: CI/CD, Elasticsearch, Data modeling, Kubernetes, Data structures",0,1,0
Software Engineer,Small,East,182500.0,"Experience with automated build tools, continuous integration, and continuous deployment. Act as a source of technical knowledge for more junior engineers.&hellip;
Skills: Web design, CI/CD, Elasticsearch, Node.js, CSS",0,1,0
Software Engineer,Small,East,67000.0,"*Security+ certification* (or ability to obtain prior to start or shortly thereafter). *Secret clearance* (required to be considered).&hellip;
Skills: SQL, PHP, Communication skills",1,1,0
Software Engineer,Small,East,140000.0,"Using your technical experience, you’ll work with our government clients to inform strategy and design and ensure standards are met throughout the cloud…&hellip;
Skills: CI/CD, Cloud infrastructure, Azure, Management, Cloud architecture",0,1,1
Software Engineer,Small,East,146000.0,"Degree in Computer Science or related field; 3 years relevant experience with Masters in related field; or High School Diploma or equivalent and 9 years…&hellip;
Skills: Backbone.js, Computer science, CSS, Software troubleshooting, React",0,0,0
Software Engineer,Small,East,98800.0,"You need to know Linux really well to diagnose Kerberos, AD or NFS issues and you need to know developer tooling to know how best to design things so that the…&hellip;
Skills: CI/CD, Azure, NFS, Ansible, Git",0,1,0
Software Engineer,Small,East,110000.0,"Bachelor's degree in engineering or Program Management related field of study. Superior writing skills, with a proven ability to develop clear, accurate system…&hellip;
Skills: Program management, Writing skills, Budgeting, Communication skills",1,0,1
Software Engineer,Small,East,150000.0,"Or BS in STEM field (Electrical/Computer/Software Engineering, Computer Science, Math or Information Systems) and ONE (1) year of experience.&hellip;
Skills: Vulnerability research, OS Kernels, C++, C, Assembly language",0,1,0
Software Engineer,Small,East,145000.0,"At least five (5) years of software engineering experience, performing software requirements analysis, software design, software coding, software integration…&hellip;
Skills: CSS, Analysis skills, Requirements analysis, Software development, Software testing",0,0,0
Software Engineer,Small,East,175000.0,"Design, develop and modify software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.&hellip;
Skills: CI/CD, React, Kubernetes, Software deployment, System design",0,1,0
Software Engineer,Small,East,93000.0,"Drive customer conversations to define req’s & model tech solutions by drafting API specs (OAS & RAML) by identifying reusable components.&hellip;
Skills: DevOps, Splunk, APIs",0,1,0
Other,Small,East,154000.0,"Scrum Master or Agile Coach certification. Experience or interest in coding and system architecture, with a hands-on approach to supporting technical decisions.&hellip;
Skills: SAFe, Management, React, Mobile applications, System architecture",0,0,1
Software Engineer,Small,East,95500.0,"Salary or hourly rate ranges have been implemented to reward associates fairly and competitively, as well as to support recognition of associates’ progress,…&hellip;
Skills: Microbiology, Management, Data structures, C#, Microsoft SQL Server",0,1,1
Software Engineer,Small,East,110000.0,"A Bachelor’s Degree in Computer Science or in a related technical field is highly desired which will be considered equivalent to two (2) years experience.&hellip;
Skills: Computer science, Windows, Java, C++, C",0,1,0
Software Engineer,Small,East,102000.0,"In this role you will develop and enhance AKUA IoT products. The ideal embedded engineer is one with deep C programming expertise, ideally with Linux kernel or…&hellip;
Skills: OS Kernels, C++, C, Linux",0,1,0
Software Engineer,Small,East,95000.0,"Utilize modern software development tools in an agile environment to design, develop, integrate, and test software solutions for the Aegis Display Subsystem.&hellip;
Skills: Computer science, Writing skills, Java, C++, Linux",1,1,0
Software Engineer,Small,East,150000.0,"Bachelor’s degree in business administration, Computer Science, Information Technology, or related field. Excellent analytical and problem-solving skills, with…&hellip;
Skills: ASP.NET, Oracle, C#, .NET, Java",0,1,0
Software Engineer,Small,East,100500.0,"Experience and understanding of FIPS 140-3, Common Criteria, and other cryptographic certification processes. Must have a current/active TS/SCI w/ Polygraph.&hellip;
Skills: Computer science, TCP, Management, Encryption, Java",0,0,1
Software Engineer,Small,East,135000.0,"Design, develop and modify software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.&hellip;
Skills: CSS, System design, Databases, JavaScript, Software development",0,0,0
Software Engineer,Small,East,164000.0,"Boasting state-of-the-art design capabilities, multiple processing nodes, electrical testing, environmental and QCI screening, and failure analysis, the NGMC is…&hellip;
Skills: CI/CD, Authentication, Management, Kubernetes, Ansible",0,1,1
Software Engineer,Small,East,216320.0,"Experience with CI/CD principles, methodologies, and tools such as GitLab CI. Experience with IaC (Infrastructure as Code) principles and automation tools…&hellip;
Skills: Jira, CI/CD, Management, Ansible, Big data",0,1,1
Software Developer,Small,East,193000.0,"(Washington state applicants only) Non-represented full-time employees: accrue at least 10 hours per month of Paid Time Off (PTO) to be used for incidental…&hellip;
Skills: Web accessibility, NoSQL, Java, AWS, JavaScript",0,0,0
Software Engineer,Small,East,175000.0,"Employee Referral Program that offers a $10,000 Referral Bonus with an additional $2,500 retention bonus for the next three years for specific technical roles…&hellip;
Skills: NIST standards, JavaScript, Software development, ServiceNow, RMF",0,0,0
Software Developer,Small,East,162500.0,"Bachelor’s Degree in Computer Science, Computer Engineering or a related technical discipline, plus 8 years of application design and development experience.&hellip;
Skills: Node.js, Cassandra, Software troubleshooting, React, Kubernetes",0,0,0
Software Engineer,Small,East,135200.0,"Bachelor's degree in computer science, Computer Engineering, or related field. Master's degree in computer science, Computer Engineering, or related field.&hellip;
Skills: Jira, Computer science, Node.js, Web development, Test automation",0,1,0
Software Engineer,Small,East,96000.0,"Programming, network programming (sockets), and software reverse engineering. O Ability to develop and/or maintain software capabilities using C/C++ software…&hellip;
Skills: Microsoft Windows Server, Lucene, AJAX, TCP, JUnit",0,0,0
Software Engineer,Small,East,147000.0,"Bachelor’s Degree in cyber, computer science, information systems or applicable engineering field and minimum eight (8) years – twelve (12) of experience in…&hellip;
Skills: Computer science, TCP, Research, Host/hostess experience, Analysis skills",0,0,0
Software Engineer,Small,East,105000.0,"Specific responsibilities will include thorough understanding of product specifications and requirements, develop software programs and scripts, test cases for…&hellip;
Skills: Microsoft Powerpoint, Microsoft Word, Computer science, MATLAB, Microsoft Excel",0,0,0
Software Engineer,Small,East,116500.0,"Bachelor’s Degree in software development, computer engineering or other development discipline. Pay Range: There are a host of factors that can influence final…&hellip;
Skills: Signal processing, C#, Configuration management, Application development, PostgreSQL",0,1,0
Software Engineer,Small,East,182500.0,"Enjoy the benefits of working for a small privately-held company with on-site production test, manufacturing, hardware, and software design.&hellip;
Skills: Operating systems, NFS, Visual Studio, Windows, Java",0,0,0
Software Engineer,Small,East,136000.0,"5+ years of experience in Software Engineering with an emphasis in cloud computing with a Bachelors in related field; 3 years relevant experience with Masters…&hellip;
Skills: TensorFlow, Elasticsearch, Azure, Big data, Spark",0,0,0
Software Engineer,Small,East,187500.0,"BS (MS or Ph.D. preferred) in computer systems engineering, software engineering, or similar field. Conduct continuous COTS/GOTS integration and management…&hellip;
Skills: ArcGIS, Jira, Management, Signal processing, Software deployment",0,1,1
Software Engineer,Small,East,160000.0,"Collaborate with and across Agile teams to design, develop, test, implement, and support technical solutions in full-stack development tools and technologies.&hellip;
Skills: CI/CD, Computer science, Azure, Rust, Go",0,1,0
Software Engineer,Small,East,158500.0,"Bachelor's degree and 9+ years of experience with software, data engineering, or computer systems architecture, Master's degree and 6+ years of experience with…&hellip;
Skills: System architecture, Databases, C++, Machine learning, Scripting",0,1,0
Software Developer,Small,East,150000.0,"Analyze, design, verify, and maintain software systems. Cypress, 508 testing tools (JAWS or NVDA) experience. An active TS/SCI with polygraph is required.&hellip;
Skills: Ansible, Cucumber, Java, JAWS, JavaScript",0,0,0
Software Engineer,Small,East,93500.0,"The team designs, develops, and maintains web-based analysis tools. 7 years with a Bachelor’s in Computer Science (or related field) or 11 years without the…&hellip;
Skills: CI/CD, Cloud architecture, React, Java, AWS",0,1,0
Software Engineer,Small,East,132000.0,"We are seeking a Senior Analytic Software Developer to work directly with our customer in a highly collaborative, integrated environment using leading-edge…&hellip;
Skills: Jira, Git, Java, Confluence, Apache Pig",0,1,0
Software Developer,Small,East,157500.0,"Work with designers and other stakeholders to provide technical designs, implementation plan, and timelines for new features and systems.&hellip;
Skills: CI/CD, Azure, React, NoSQL, MongoDB",0,1,0
Software Engineer,Small,East,110500.0,"The Software Engineer shall perform maintenance and troubleshooting of containerized applications, upgrade services, assist customers using the CCE and develop…&hellip;
Skills: Jira, CI/CD, Software troubleshooting, Kubernetes, AWS",0,1,0
Software Engineer,Small,East,119500.0,"Bachelor’s Degree in a field related to information sciences, computer sciences and engineering, or information management. Category Status: 33-Exempt Regular.&hellip;
Skills: CI/CD, System administration, Go, Software troubleshooting, Kubernetes",0,1,0
Software Engineer,Small,East,184500.0,"Bachelor's Degree in Computer Science or related field and have at least 10 years of demonstrable experience with integrating, installing, configuring,…&hellip;
Skills: Computer science, Windows, Analysis skills, IT, Linux",0,0,0
Software Engineer,Small,East,160000.0,"Bachelor’s degree in business administration, Computer Science, Information Technology, or related field. Excellent analytical and problem-solving skills, with…&hellip;
Skills: ASP.NET, Oracle, C#, Java, Analysis skills",0,1,0
Software Engineer,Small,East,134000.0,"A Master's degree in a related technical field may be substituted for two (2) years of experience. In support of our customer, members of the team are…&hellip;
Skills: Signal processing, C++, Linux, Python",0,1,0
Software Engineer,Small,East,138000.0,"You will assume technical ownership of Service Provider deliverables and lead their technical resources to ensure deliverables are of high quality, follow our…&hellip;
Skills: Jira, CI/CD, Software troubleshooting, Kubernetes, Writing skills",1,1,0
Software Engineer,Small,East,130500.0,"BA/BS in Computer Science or related field and 5+ years of relevant experience. Develop information systems by studying operations; designing, developing, and…&hellip;
Skills: Jira, CI/CD, Computer science, Social media management, AWS",0,1,0
Software Engineer,Small,East,110500.0,"Provides specific guidance to the software components of system design to include hardware/software trade-offs, software reuse, use of Commercial Off-the-shelf …&hellip;
Skills: CI/CD, System design, Git, MongoDB, Java",0,1,0
Software Engineer,Small,East,139000.0,"Bachelor’s degree in computer science or related field, plus 7 years of programming experience OR 11 years of programming experience in lieu of a degree.&hellip;
Skills: Jira, Computer science, Gradle, Software troubleshooting, Bamboo",0,1,0
Software Engineer,Small,East,193000.0,"Apply understanding of RF signal processing, specifically related to satellite signals, to inform the design and implementation of SDR applications.&hellip;
Skills: CI/CD, Signal processing, Kubernetes, DevOps, Git",0,1,0
Software Engineer,Small,East,140000.0,"Analytical : Develop solutions to keep people safe by using out-of-the-box thinking and advancing technologies.&hellip;
Skills: Signal processing, C++, C, Software development",0,1,0
Software Engineer,Small,East,164000.0,"Our Program is seeking innovative engineers to Design, develop, test and implement a solution for common rules across TMOD. Active TS/SCI with Polygraph.&hellip;
Skills: CI/CD, Kubernetes, Ansible, Java, AWS",0,1,0
Software Engineer,Small,East,131500.0,"Collaborate with design engineering for hardware and test improvements. Test software architecture and development for automating test processes and data…&hellip;
Skills: MATLAB, Software troubleshooting, C++, Mentoring, Software development",0,1,0
Software Engineer,Small,East,160000.0,"Use version control tools (e.g., git, Subversion) and manage CI/CD pipelines using tools like Jenkins and AWS Code Deploy. Medical Plan 100% Employee Coverage.&hellip;
Skills: Jira, CI/CD, Cloud infrastructure, System administration, Node.js",0,1,0
Software Engineer,Small,East,110500.0,"Provides specific input to the software components of system design to include hardware/software trade-offs, software reuse, use of Commercial Off-the-shelf …&hellip;
Skills: Jira, CI/CD, Data mining, Kubernetes, Ansible",0,1,0
Software Engineer,Small,East,127000.0,"Prior experience in front-end and back-end design and development. Ensuring the aircraft mission sensor data files are offloaded from the aircraft media and…&hellip;
Skills: Jira, Buffer, CSS, Signal processing, Bamboo",0,1,0
Software Engineer,Small,East,99000.0,"Masters degree in Computer Science or related discipline from an accredited college or university, plus three (3) years of experience as a SWE, OR Bachelors…&hellip;
Skills: TensorFlow, Computer science, Go, Kubernetes, Writing skills",1,0,0
Software Engineer,Small,East,156000.0,"Bachelor’s degree in Computer Science, Software Engineering, or a related field. AWS Certified Solutions Architect / Developer (or equivalent cloud…&hellip;
Skills: CI/CD, Search engines, Computer science, Elasticsearch, Oracle",0,1,0
Software Developer,Small,East,111500.0,"The Full Stack Developer will design and develop end-to-end web applications with expertise in both front-end and back-end technologies.&hellip;
Skills: Node.js, React, DevOps, NoSQL, .NET",0,1,0
Software Engineer,Small,East,266500.0,"Alternatively, four (4) years of additional software engineering (SWE) experience on projects with similar software processes may be substituted for a bachelor…&hellip;
Skills: Signal processing, C++, C",0,1,0
Software Engineer,Small,East,110500.0,"Provides specific input to the software components of system design to include hardware/software trade-offs, software reuse, use of Commercial Off-the-shelf …&hellip;
Skills: System design, Contracts",0,0,0
Software Engineer,Small,East,109000.0,"This integration will enhance the merged company’s set of technical capabilities, mission expertise, and contract presence for intelligence community customers.&hellip;
Skills: Jira, CI/CD, Data mining, Kubernetes, MongoDB",0,1,0
Software Engineer,Small,East,127500.0,"You will be an integral part of the team, designing, implementing, and supporting client applications and services that enhance the efficiency of the system and…&hellip;
Skills: Visual Studio, C#, Windows, .NET, C++",0,1,0
Software Engineer,Small,East,139000.0,"Design, develop and modify software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.&hellip;
Skills: Bamboo, Ansible, C#, System design, Windows",0,1,0
Software Engineer,Small,East,100000.0,"Bachelor’s degree in Computer Science or related field required. Support client team’s development and maintenance of a large suite of custom analytic and UI…&hellip;
Skills: Operating systems, CSS, React, Relational databases, Windows",0,0,0
Software Engineer,Small,East,109000.0,"This integration will enhance the merged company’s set of technical capabilities, mission expertise, and contract presence for intelligence community customers.&hellip;
Skills: Jira, CI/CD, Data mining, Kubernetes, MongoDB",0,1,0
Software Engineer,Small,East,116000.0,"Design, develop, and modify software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.&hellip;
Skills: APIs, Less, Analytics, Hadoop",0,0,0
Software Engineer,Small,East,108000.0,"Provides specific input to the software components of system design to include hardware/software trade-offs, software reuse, use of Commercial Off-the-shelf …&hellip;
Skills: System design, Contracts",0,0,0
Software Engineer,Small,East,92500.0,"A. Bachelor’s degree in computer science, or a related field. B. Document technical specifications, architecture, and design decisions.&hellip;
Skills: CI/CD, Computer science, Elasticsearch, Software troubleshooting, React",0,1,0
Software Engineer,Small,East,109000.0,"This integration will enhance the merged company’s set of technical capabilities, mission expertise, and contract presence for intelligence community customers.&hellip;
Skills: Jira, CI/CD, Data mining, Kubernetes, MongoDB",0,1,0
Software Engineer,Small,East,109000.0,"This integration will enhance the merged company’s set of technical capabilities, mission expertise, and contract presence for intelligence community customers.&hellip;
Skills: Jira, CI/CD, Data mining, Kubernetes, MongoDB",0,1,0
Software Engineer,Small,East,148000.0,"Analyze user needs and develop software solutions, applying principles and techniques of computer science, engineering, and mathematical analysis.&hellip;
Skills: NIST standards, Software development, SDLC",0,0,0
Software Engineer,Small,East,193000.0,"The program performs the analysis, design, development, integration, test and deployment, securing, modernization, and operations and maintenance (O&M) and…&hellip;
Skills: CI/CD, Software troubleshooting, Kubernetes, DevOps, System design",0,1,0
Software Developer,Small,East,177000.0,"Tools: Experience with OpenSceneGraph, 3DS Max, Maya, Photoshop, or similar modeling tools. Skills: Minimum 12 years of developing graphics applications,…&hellip;
Skills: Adobe Photoshop, Computer science, Signal processing, Kubernetes, C++",0,1,0
Software Engineer,Small,East,193000.0,"In support of our customer, members of the team are responsible for providing full lifecycle support including analysis, design, development, integration,…&hellip;
Skills: Computer science, Kubernetes, DevOps, Linux",0,1,0
Software Engineer,Small,East,135000.0,"Design, develop and modify software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.&hellip;
Skills: CSS, System design, Databases, JavaScript, Software development",0,0,0
Software Engineer,Small,East,159500.0,"As part of the Secure the Enterprise initiative, develop capabilities to shift from the current manual system security evaluation and authorization process to a…&hellip;
Skills: Ontology, Ansible, MongoDB, Java, Scala",0,0,0
Software Developer,Small,East,193000.0,"(Washington state applicants only) Non-represented full-time employees: accrue at least 10 hours per month of Paid Time Off (PTO) to be used for incidental…&hellip;
Skills: Web accessibility, NoSQL, Java, AWS, JavaScript",0,0,0
Software Engineer,Small,East,175000.0,"Employee Referral Program that offers a $10,000 Referral Bonus with an additional $2,500 retention bonus for the next three years for specific technical roles…&hellip;
Skills: NIST standards, JavaScript, Software development, ServiceNow, RMF",0,0,0
Software Engineer,Small,East,109000.0,"This integration will enhance the merged company’s set of technical capabilities, mission expertise, and contract presence for intelligence community customers.&hellip;
Skills: Jira, CI/CD, Data mining, Kubernetes, MongoDB",0,1,0
Software Engineer,Small,East,109000.0,"This integration will enhance the merged company’s set of technical capabilities, mission expertise, and contract presence for intelligence community customers.&hellip;
Skills: Jira, CI/CD, Data mining, Kubernetes, MongoDB",0,1,0
Software Engineer,Small,East,133000.0,"Provides specific input to the software components of system design to include hardware/software trade-offs, software reuse, use of Commercial Off-the-shelf …&hellip;
Skills: System design, Contracts",0,0,0
Software Engineer,Small,East,117000.0,"Six (6) years of experience in software development/engineering. Bachelors degree from an accredited college or university in Computer Science or related…&hellip;
Skills: React, Ansible, NoSQL, Databases, SQL",0,1,0
Software Engineer,Small,East,160000.0,"Possess excellent written and verbal communication skills, both technical and non-technical. Possess a B.S. in Computer Science, Engineering, Mathematics or…&hellip;
Skills: TensorFlow, CI/CD, Authentication, Go, Kubernetes",0,1,0
Software Engineer,Small,East,215000.0,"Strong grasp of scalable, maintainable, and performance front-end architectures and patterns like state management and responsive design principles, with the…&hellip;
Skills: CI/CD, Elasticsearch, CSS, React, Kubernetes",0,1,0
Software Engineer,Small,East,180000.0,"AllSci is seeking a Senior Software Engineer to help develop a state-of-the-art data-driven technology platform that will have significant impact on scientific…&hellip;
Skills: Jira, Node.js, CSS, React, Application development",0,1,0
Software Engineer,Small,East,165000.0,"With a strong background in Azure environments and extensive experience in automation tools such as Jenkins, GitLab, Kubernetes, and Docker, the ideal candidate…&hellip;
Skills: Jira, CI/CD, Azure, Operating systems, Kubernetes",0,1,0
Software Engineer,Small,East,207000.0,"Support the modernization of malware analysis and develop techniques for metadata storage for knowledge management to support the defense of national security…&hellip;
Skills: Management, CSS, Java, Angular, Metadata",0,0,1
Software Engineer,Small,East,204500.0,"Design, develop and modify software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.&hellip;
Skills: Computer science, System design, AWS, Docker, PostgreSQL",0,0,0
Software Engineer,Small,East,99500.0,"Provides specific input to the software components of system design to include hardware/software trade-offs, software reuse, use of Commercial Off-the-shelf …&hellip;
Skills: Jira, Kubernetes, System design, Java, Docker",0,1,0
Software Engineer,Small,East,105500.0,"The ideal candidate will help design and develop cutting edge, modern and scalable frameworks for our customers to ensure our customers have the latest and…&hellip;
Skills: Vulnerability research, C++, C, Python",0,1,0
Software Engineer,Small,East,90000.0,"Provides specific input to the software components of system design to include hardware/software trade-offs, software reuse, use of Commercial Off-the-shelf …&hellip;
Skills: Vulnerability research, System design",0,0,0
Software Engineer,Small,East,139000.0,"Bachelor's degree and 14+ years of experience with software engineering or 18+ years of experience with software engineering in lieu of a degree.&hellip;
Skills: CI/CD, Computer science, Virtualization, Scripting, Ruby",0,1,0
Software Developer,Small,East,177000.0,"Tools: Experience with OpenSceneGraph, 3DS Max, Maya, Photoshop, or similar modeling tools. Skills: Minimum 12 years of developing graphics applications,…&hellip;
Skills: Adobe Photoshop, Computer science, Signal processing, Kubernetes, C++",0,1,0
Software Engineer,Small,East,180000.0,"Design, develop, and modify software systems, using scientific analysis and mathematical models to predict and measure outcomes and consequences of design.&hellip;
Skills: Elasticsearch, Kubernetes, System design, MongoDB, Java",0,0,0
Software Engineer,Small,East,108000.0,"The Software Engineer is an accomplished technical leader, proactive customer-focused advocate, a team player with substantial software engineering experience,…&hellip;
Skills: CI/CD, SAFe, Oracle, JUnit, Ansible",0,1,0
Software Engineer,Small,East,136000.0,"Perform software engineering work across a variety of domains including communications and connectivity using ground-to-air and ground-to-ground software…&hellip;
Skills: TCP, React, System design, Git, OOP",0,0,0
Software Engineer,Small,East,108000.0,"Analyze, Plan and Develop Business Programs; Design, test and conduct technical writing of software applications; Gather and synthesize business requirements…&hellip;
Skills: Cognos, Power BI, Management, Microsoft SQL Server, .NET",0,0,1
Software Engineer,Small,East,75000.0,"Document technical specifications, architecture, and design decisions. Collaborate with cross-functional teams to design and implement software solutions.&hellip;
Skills: CI/CD, Elasticsearch, React, Kubernetes, Supervising experience",0,1,0
Software Engineer,Small,East,160000.0,"Bachelor’s degree in business administration, Computer Science, Information Technology, or related field. Excellent analytical and problem-solving skills, with…&hellip;
Skills: ASP.NET, Oracle, C#, Java, Analysis skills",0,1,0
Software Engineer,Small,East,130500.0,"BA/BS in Computer Science or related field and 5+ years of relevant experience. Develop information systems by studying operations; designing, developing, and…&hellip;
Skills: Jira, CI/CD, Computer science, Social media management, AWS",0,1,0
Software Engineer,Small,East,126500.0,"Bachelor’s degree in computer science or related field, plus 7 years of programming experience OR 11 years of programming experience in lieu of a degree.&hellip;
Skills: Jira, Computer science, Gradle, Software troubleshooting, Bamboo",0,1,0
Software Engineer,Small,East,139000.0,"Bachelor’s degree in computer science or related field, plus 7 years of programming experience OR 11 years of programming experience in lieu of a degree.&hellip;
Skills: Jira, Computer science, Gradle, Software troubleshooting, Bamboo",0,1,0
Software Engineer,Small,East,100500.0,"Experience and understanding of FIPS 140-3, Common Criteria, and other cryptographic certification processes. Must have a current/active TS/SCI w/ Polygraph.&hellip;
Skills: Computer science, TCP, Management, Encryption, Java",0,0,1
Software Engineer,Small,East,135000.0,"Design, develop and modify software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.&hellip;
Skills: CSS, System design, Information security, Databases, JavaScript",0,0,0
Software Engineer,Small,East,175000.0,"Employee Referral Program that offers a $10,000 Referral Bonus with an additional $2,500 retention bonus for the next three years for specific technical roles…&hellip;
Skills: NIST standards, JavaScript, Software development, ServiceNow, RMF",0,0,0
Software Engineer,Small,East,133000.0,"Manage and administer SharePoint environments, including design, implementation, and maintenance of SharePoint sites and sub-sites. Top Secret SCI + Polygraph.&hellip;
Skills: Microsoft SQL Server, Application development, Analysis skills, Scripting, SharePoint",0,0,0
Software Developer,Small,East,112500.0,"Competent understanding of algorithms and software design patterns required. Quality technical writing skills desired. Must have an active DoD Secret Clearance.&hellip;
Skills: MATLAB, C++, Systems engineering, JSP, Technical writing",0,1,0
Software Engineer,Small,East,275000.0,"Provide field engineering (sensor and communications integration, networking, software development) support, assistance, and guidance to armed forces members.&hellip;
Skills: TCP, Azure, Rust, Go, Java",0,0,0
Software Engineer,Small,East,101000.0,"At least one (1) year of experience as a software engineer supporting software architecture development, requirement analysis, process execution and evaluation,…&hellip;
Skills: Jira, Computer science, Data mining, Git, Java",0,1,0
Software Engineer,Small,East,140000.0,"Document technical specifications, sequence diagrams, architecture, and design decisions. This position involves designing, developing, and maintaining primary…&hellip;
Skills: CI/CD, Elasticsearch, Management, IT management, React",0,1,1
Software Engineer,Small,East,180000.0,"Provides specific input to the software components of system design to include hardware/software trade-offs, software reuse, use of Commercial Off-the-shelf …&hellip;
Skills: CI/CD, System administration, Kubernetes, Ansible, DevOps",0,1,0
Software Engineer,Small,East,200000.0,Utilizes software development and software design methodologies appropriate to the development environment. Reviews and tests software components for adherence…&hellip;,0,0,0
Software Engineer,Small,East,82500.0,"O Take part in benefits such as student loan repayment program, tuition/certification assistance, wellness stipends, and many more!&hellip;
Skills: CI/CD, React, C#, Java, JavaScript",0,1,0
Software Engineer,Small,East,185000.0,"Design, develop and modify software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.&hellip;
Skills: System design, Contracts, IT",0,0,0
Software Engineer,Small,East,172500.0,"Experience building the architecture and design (architecture, design patterns, reliability, and scaling) of new and current systems.&hellip;
Skills: TensorFlow, Authentication, Computer science, SAFe, Azure",0,0,0
Software Engineer,Small,East,222500.0,"In this role you will design, develop, modify, adapt and implement short- and long-term solutions to information technology needs through new and existing…&hellip;
Skills: XML, DevOps, Java, SOAP, SQL",0,1,0
Software Engineer,Small,East,151500.0,"Design, develop and modify software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.&hellip;
Skills: Jira, Elasticsearch, Management, Salt, Kubernetes",0,1,1
Software Engineer,Small,East,97500.0,"Bachelor’s Degree in related field or equivalent years experience. Developing technical documentation to guide future software development projects.&hellip;
Skills: Software troubleshooting, SQL, OOP, C++, C",0,1,0
Software Engineer,Small,East,87500.0,"Your responsibilities will include: Helping our organization develop and launch our Project Management Platform to market, working collaboratively with the…&hellip;
Skills: Cucumber, Selenium, Java, Microservices, OOP",0,0,0
Software Engineer,Small,East,143500.0,"This engineer will work closely with product owners, UX designers, and other engineers to translate designs into actionable technical requirements and…&hellip;
Skills: CI/CD, CSS, React, C#, Test automation",0,1,0
Software Engineer,Small,East,110500.0,"§ Experience with CI/CD principles, methodologies, and tools such as GitLab CI and Bamboo. § Experience with CI/CD principles, methodologies, and tools such as…&hellip;
Skills: Jira, CI/CD, Software troubleshooting, Bamboo, Kubernetes",0,1,0
